[Wed Mar 25 04:58:31.850481 2026] [php:error] [pid 1931734] [client 10.30.8.134:39848] PHP Fatal error:  Cannot redeclare Src\\Application::__construct() in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Application.php on line 49
[Fri Mar 27 23:48:48.547592 2026] [php:error] [pid 1062503] [client 10.30.8.134:42036] PHP Fatal error:  Cannot redeclare Src\\Middleware::runMiddlewares() in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 53, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:48:49.180812 2026] [php:error] [pid 1062504] [client 10.30.8.134:41026] PHP Fatal error:  Cannot redeclare Src\\Middleware::runMiddlewares() in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 53, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Fri Mar 27 23:48:49.596601 2026] [php:error] [pid 1062505] [client 10.30.8.134:41036] PHP Fatal error:  Cannot redeclare Src\\Middleware::runMiddlewares() in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 53, referer: http://eshyebc-m4.wsr.ru/reserve?id=2
[Fri Mar 27 23:48:53.397224 2026] [php:error] [pid 1062506] [client 10.30.8.134:41050] PHP Fatal error:  Cannot redeclare Src\\Middleware::runMiddlewares() in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 53, referer: http://wsr.ru/
[Fri Mar 27 23:49:15.303719 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://wsr.ru/
[Fri Mar 27 23:49:15.635433 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://wsr.ru/
[Fri Mar 27 23:49:16.946794 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:17.594450 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:17.594488 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Trying to access array offset on null in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 48, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:19.960922 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:19.960969 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Trying to access array offset on null in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 48, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:22.395018 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:24.459157 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Fri Mar 27 23:49:26.767559 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/book/view?id=1
[Fri Mar 27 23:49:26.767598 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Trying to access array offset on null in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 48, referer: http://eshyebc-m4.wsr.ru/book/view?id=1
[Fri Mar 27 23:49:31.746524 2026] [php:warn] [pid 1062509] [client 10.30.8.134:41054] PHP Warning:  Undefined array key "routeMiddleware" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Middleware.php on line 42, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:07:57.410023 2026] [php:warn] [pid 1077216] [client 10.30.8.134:60276] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:08:05.579622 2026] [php:warn] [pid 1078471] [client 10.30.8.134:60286] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:08:16.562570 2026] [php:warn] [pid 1078471] [client 10.30.8.134:60286] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:09:44.764210 2026] [php:warn] [pid 1078550] [client 10.30.8.134:34116] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:12:18.917663 2026] [php:warn] [pid 1081109] [client 10.30.8.134:58632] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:13:45.960185 2026] [php:warn] [pid 1081168] [client 10.30.8.134:58102] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:13:50.031205 2026] [php:warn] [pid 1081168] [client 10.30.8.134:58102] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:15:02.931562 2026] [php:warn] [pid 1083041] [client 10.30.8.134:55258] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:19:48.031802 2026] [php:warn] [pid 1088193] [client 10.30.8.134:35098] PHP Warning:  Undefined array key "csrf_token" in /srv/users/rpppfjjn/eshyebc-m4/core/Src/Request.php on line 32, referer: http://eshyebc-m4.wsr.ru/reserve?id=2
[Sat Mar 28 00:32:30.349141 2026] [php:warn] [pid 1100527] [client 10.30.8.134:52982] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:35:39.332282 2026] [php:warn] [pid 1101796] [client 10.30.8.134:58546] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:36:27.133223 2026] [php:warn] [pid 1103090] [client 10.30.8.134:44444] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:36:27.689489 2026] [php:warn] [pid 1103090] [client 10.30.8.134:44444] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:37:25.066833 2026] [php:warn] [pid 1103094] [client 10.30.8.134:36152] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:37:29.621011 2026] [php:warn] [pid 1103094] [client 10.30.8.134:36152] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/signup
[Sat Mar 28 00:37:32.041737 2026] [php:warn] [pid 1103094] [client 10.30.8.134:36152] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/signup
[Sat Mar 28 00:43:15.379483 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:43:18.095169 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:43:18.857238 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:43:19.321472 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:43:19.896816 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:43:23.160292 2026] [php:warn] [pid 1107302] [client 10.30.8.134:56798] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/signup
[Sat Mar 28 00:44:05.216671 2026] [php:warn] [pid 1107894] [client 10.30.8.134:40960] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/hello
[Sat Mar 28 00:44:09.550739 2026] [php:warn] [pid 1107894] [client 10.30.8.134:40960] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:44:10.172840 2026] [php:warn] [pid 1107894] [client 10.30.8.134:40960] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:44:13.854532 2026] [php:warn] [pid 1107894] [client 10.30.8.134:40960] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:44:15.598778 2026] [php:warn] [pid 1107894] [client 10.30.8.134:40960] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
[Sat Mar 28 00:44:25.359640 2026] [php:warn] [pid 1108606] [client 10.30.8.134:45750] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:47:28.145360 2026] [php:warn] [pid 1113079] [client 10.30.8.134:40812] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/my-reservations
[Sat Mar 28 00:47:29.454427 2026] [php:warn] [pid 1113079] [client 10.30.8.134:40812] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 00:47:30.233841 2026] [php:warn] [pid 1113079] [client 10.30.8.134:40812] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/login
[Sat Mar 28 01:23:48.254776 2026] [php:warn] [pid 1142936] [client 10.30.8.134:54956] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/signup
[Sat Mar 28 01:23:49.703764 2026] [php:warn] [pid 1142936] [client 10.30.8.134:54956] PHP Warning:  Attempt to read property "role" on null in /srv/users/rpppfjjn/eshyebc-m4/views/site/hello.php on line 24, referer: http://eshyebc-m4.wsr.ru/
